order_id,customer_id,order_date,status,payment_method,total_amount,item_count,total_quantity,avg_discount,product_categories,products_list,year
O0005737,C06369,2023-09-01 20:00:00,completed,credit_card,1637.97,8,12,0.17,"Electronics,Health,electronics",P00100(x2)|P00064(x1)|P00025(x1)|P00032(x2)|P00172(x1)|P00085(x2)|P00062(x2)|P00005(x1),2023
O0005737,C06369,2023-09-01 20:00:00,completed,credit_card,1637.97,8,12,0.17,"Electronics,Health,electronics",P00100(x2)|P00064(x1)|P00025(x1)|P00032(x2)|P00172(x1)|P00085(x2)|P00062(x2)|P00005(x1),2023
O0005737,C06369,2023-09-01 20:00:00,completed,credit_card,1637.97,8,12,0.17,"Electronics,Health,electronics",P00100(x2)|P00064(x1)|P00025(x1)|P00032(x2)|P00172(x1)|P00085(x2)|P00062(x2)|P00005(x1),2023
O0005737,C06369,2023-09-01 20:00:00,completed,credit_card,1637.97,8,12,0.17,"Electronics,Health,electronics",P00100(x2)|P00064(x1)|P00025(x1)|P00032(x2)|P00172(x1)|P00085(x2)|P00062(x2)|P00005(x1),2023
O0005737,C06369,2023-09-01 20:00:00,completed,credit_card,1637.97,8,12,0.17,"Electronics,Health,electronics",P00100(x2)|P00064(x1)|P00025(x1)|P00032(x2)|P00172(x1)|P00085(x2)|P00062(x2)|P00005(x1),2023
O0005737,C06369,2023-09-01 20:00:00,completed,credit_card,1637.97,8,12,0.17,"Electronics,Health,electronics",P00100(x2)|P00064(x1)|P00025(x1)|P00032(x2)|P00172(x1)|P00085(x2)|P00062(x2)|P00005(x1),2023
O0005745,C06307,2023-09-02 15:00:00,completed,credit_card,533.31,5,5,0.16,"Electronics,electronics",P00165(x1)|P00132(x1)|P00001(x1)|P00105(x1)|P00053(x1),2023
O0005745,C06307,2023-09-02 15:00:00,completed,credit_card,533.31,5,5,0.16,"Electronics,electronics",P00165(x1)|P00132(x1)|P00001(x1)|P00105(x1)|P00053(x1),2023
O0005745,C06307,2023-09-02 15:00:00,completed,credit_card,533.31,5,5,0.16,"Electronics,electronics",P00165(x1)|P00132(x1)|P00001(x1)|P00105(x1)|P00053(x1),2023
O0005745,C06307,2023-09-02 15:00:00,completed,credit_card,533.31,5,5,0.16,"Electronics,electronics",P00165(x1)|P00132(x1)|P00001(x1)|P00105(x1)|P00053(x1),2023
O0005745,C06307,2023-09-02 15:00:00,completed,credit_card,533.31,5,5,0.16,"Electronics,electronics",P00165(x1)|P00132(x1)|P00001(x1)|P00105(x1)|P00053(x1),2023
O0005750,C11648,2023-09-03 19:00:00,completed,credit_card,269.67,1,2,0.05,Health,P00085(x2),2023
O0005751,C04155,2023-09-04 15:00:00,completed,credit_card,484.96,3,4,0.06,Electronics,P00190(x1)|P00087(x1)|P00001(x2),2023
O0005751,C04155,2023-09-04 15:00:00,completed,credit_card,484.96,3,4,0.06,Electronics,P00190(x1)|P00087(x1)|P00001(x2),2023
O0005751,C04155,2023-09-04 15:00:00,completed,credit_card,484.96,3,4,0.06,Electronics,P00190(x1)|P00087(x1)|P00001(x2),2023
O0005754,C03327,2023-09-05 17:00:00,completed,credit_card,129.1,1,2,0.07,Electronics,P00188(x2),2023
O0005755,C00831,2023-09-06 18:00:00,completed,credit_card,45.89,1,1,0.13,Health,P00074(x1),2023
O0005756,C04998,2023-09-07 11:00:00,completed,bank_transfer,271.95,2,3,0.17,electronics,P00072(x1)|P00162(x2),2023
O0005756,C04998,2023-09-07 11:00:00,completed,bank_transfer,271.95,2,3,0.17,electronics,P00072(x1)|P00162(x2),2023
O0005758,C00723,2023-09-08 10:00:00,completed,credit_card,372.12,2,4,0.1,"Electronics,Health",P00148(x3)|P00194(x1),2023
O0005758,C00723,2023-09-08 10:00:00,completed,credit_card,372.12,2,4,0.1,"Electronics,Health",P00148(x3)|P00194(x1),2023
O0005760,C06133,2023-09-09 10:00:00,completed,credit_card,113.35,1,1,0.24,Electronics,P00024(x1),2023
O0005761,C06884,2023-09-10 11:00:00,completed,credit_card,355.71,1,2,0.13,Electronics,P00187(x2),2023
O0005762,C03382,2023-09-11 11:00:00,completed,bank_transfer,617.7,3,4,0.18,electronics,P00060(x1)|P00070(x1)|P00163(x2),2023
O0005762,C03382,2023-09-11 11:00:00,completed,bank_transfer,617.7,3,4,0.18,electronics,P00060(x1)|P00070(x1)|P00163(x2),2023
O0005762,C03382,2023-09-11 11:00:00,completed,bank_transfer,617.7,3,4,0.18,electronics,P00060(x1)|P00070(x1)|P00163(x2),2023
O0005765,C08098,2023-09-12 09:00:00,completed,credit_card,152.66,1,2,0.21,electronics,P00184(x2),2023
O0005766,C03376,2023-09-13 14:00:00,completed,credit_card,1126.0,7,11,0.1,"Electronics,Health,electronics",P00194(x1)|P00104(x2)|P00141(x1)|P00068(x2)|P00167(x1)|P00160(x1)|P00036(x3),2023
O0005766,C03376,2023-09-13 14:00:00,completed,credit_card,1126.0,7,11,0.1,"Electronics,Health,electronics",P00194(x1)|P00104(x2)|P00141(x1)|P00068(x2)|P00167(x1)|P00160(x1)|P00036(x3),2023
O0005766,C03376,2023-09-13 14:00:00,completed,credit_card,1126.0,7,11,0.1,"Electronics,Health,electronics",P00194(x1)|P00104(x2)|P00141(x1)|P00068(x2)|P00167(x1)|P00160(x1)|P00036(x3),2023
O0005766,C03376,2023-09-13 14:00:00,completed,credit_card,1126.0,7,11,0.1,"Electronics,Health,electronics",P00194(x1)|P00104(x2)|P00141(x1)|P00068(x2)|P00167(x1)|P00160(x1)|P00036(x3),2023
O0005766,C03376,2023-09-13 14:00:00,completed,credit_card,1126.0,7,11,0.1,"Electronics,Health,electronics",P00194(x1)|P00104(x2)|P00141(x1)|P00068(x2)|P00167(x1)|P00160(x1)|P00036(x3),2023
O0005766,C03376,2023-09-13 14:00:00,completed,credit_card,1126.0,7,11,0.1,"Electronics,Health,electronics",P00194(x1)|P00104(x2)|P00141(x1)|P00068(x2)|P00167(x1)|P00160(x1)|P00036(x3),2023
O0005766,C03376,2023-09-13 14:00:00,completed,credit_card,1126.0,7,11,0.1,"Electronics,Health,electronics",P00194(x1)|P00104(x2)|P00141(x1)|P00068(x2)|P00167(x1)|P00160(x1)|P00036(x3),2023
O0005773,C04841,2023-09-14 20:00:00,completed,paypal,174.58,1,1,0.01,Electronics,P00132(x1),2023
O0005774,C05494,2023-09-15 15:00:00,completed,credit_card,119.63,1,1,0.23,home,P00143(x1),2023
O0005775,C04244,2023-09-16 19:00:00,completed,credit_card,274.02,2,2,0.15,"electronics,health",P00181(x1)|P00175(x1),2023
O0005775,C04244,2023-09-16 19:00:00,completed,credit_card,274.02,2,2,0.15,"electronics,health",P00181(x1)|P00175(x1),2023
O0005777,C00797,2023-09-17 17:00:00,completed,credit_card,291.7,2,2,0.23,electronics,P00165(x1)|P00155(x1),2023
O0005777,C00797,2023-09-17 17:00:00,completed,credit_card,291.7,2,2,0.23,electronics,P00165(x1)|P00155(x1),2023
O0005779,C05476,2023-09-18 20:00:00,completed,paypal,125.82,1,1,0.25,Electronics,P00168(x1),2023
O0005780,C09620,2023-09-19 09:00:00,completed,credit_card,186.04,1,1,0.14,Electronics,P00177(x1),2023
O0005781,C00827,2023-09-20 20:00:00,completed,credit_card,260.48,1,2,0.14,Health,P00094(x2),2023
O0005782,C02949,2023-09-21 20:00:00,completed,credit_card,135.78,1,1,0.23,Electronics,P00132(x1),2023
O0005783,C06127,2023-09-22 15:00:00,completed,credit_card,132.53,1,1,0.21,Electronics,P00168(x1),2023
O0005784,C05494,2023-09-23 17:00:00,completed,credit_card,810.2,3,6,0.04,"Electronics,Health,health",P00134(x3)|P00080(x2)|P00196(x1),2023
O0005784,C05494,2023-09-23 17:00:00,completed,credit_card,810.2,3,6,0.04,"Electronics,Health,health",P00134(x3)|P00080(x2)|P00196(x1),2023
O0005784,C05494,2023-09-23 17:00:00,completed,credit_card,810.2,3,6,0.04,"Electronics,Health,health",P00134(x3)|P00080(x2)|P00196(x1),2023
O0005787,C08964,2023-09-24 16:00:00,completed,credit_card,315.67,2,3,0.1,"Electronics,health",P00042(x1)|P00197(x2),2023
O0005787,C08964,2023-09-24 16:00:00,completed,credit_card,315.67,2,3,0.1,"Electronics,health",P00042(x1)|P00197(x2),2023
O0005789,C01644,2023-09-25 11:00:00,completed,credit_card,408.81,1,3,0.17,Health,P00159(x3),2023
O0005790,C11428,2023-09-26 18:00:00,completed,credit_card,330.35,2,2,0.04,"Electronics,home",P00143(x1)|P00121(x1),2023
O0005790,C11428,2023-09-26 18:00:00,completed,credit_card,330.35,2,2,0.04,"Electronics,home",P00143(x1)|P00121(x1),2023
O0005792,C03379,2023-09-27 12:00:00,completed,credit_card,79.39,1,2,0.06,Electronics,P00110(x2),2023
O0005793,C07942,2023-09-28 09:00:00,completed,credit_card,199.85,1,2,0.18,electronics,P00098(x2),2023
O0005794,C02775,2023-09-29 15:00:00,completed,credit_card,244.25,2,3,0.07,electronics,P00179(x1)|P00180(x2),2023
O0005794,C02775,2023-09-29 15:00:00,completed,credit_card,244.25,2,3,0.07,electronics,P00179(x1)|P00180(x2),2023
O0005796,C07693,2023-09-30 14:00:00,completed,credit_card,532.85,3,8,0.11,"Electronics,health,home",P00131(x1)|P00111(x4)|P00157(x3),2023
O0005796,C07693,2023-09-30 14:00:00,completed,credit_card,532.85,3,8,0.11,"Electronics,health,home",P00131(x1)|P00111(x4)|P00157(x3),2023
O0005796,C07693,2023-09-30 14:00:00,completed,credit_card,532.85,3,8,0.11,"Electronics,health,home",P00131(x1)|P00111(x4)|P00157(x3),2023
O0005799,C04175,2023-10-01 09:00:00,completed,paypal,136.18,1,3,0.19,electronics,P00083(x3),2023
O0005800,C01834,2023-10-02 15:00:00,completed,bank_transfer,269.38,1,3,0.2,Electronics,P00044(x3),2023
O0005801,C02629,2023-10-03 10:00:00,completed,credit_card,51.14,1,1,0.22,Fashion,P00186(x1),2023
O0005802,C00634,2023-10-04 11:00:00,completed,credit_card,746.45,1,4,0.14,electronics,P00129(x4),2023
O0005803,C04303,2023-10-05 09:00:00,completed,credit_card,124.48,1,1,0.2,Electronics,P00078(x1),2023
O0005804,C08722,2023-10-06 12:00:00,completed,credit_card,195.92,2,2,0.12,Fashion,P00186(x1)|P00147(x1),2023
O0005804,C08722,2023-10-06 12:00:00,completed,credit_card,195.92,2,2,0.12,Fashion,P00186(x1)|P00147(x1),2023
O0005806,C04616,2023-10-07 09:00:00,completed,paypal,664.7,3,4,0.16,"Electronics,electronics,fashion",P00014(x1)|P00129(x2)|P00087(x1),2023
O0005806,C04616,2023-10-07 09:00:00,completed,paypal,664.7,3,4,0.16,"Electronics,electronics,fashion",P00014(x1)|P00129(x2)|P00087(x1),2023
O0005806,C04616,2023-10-07 09:00:00,completed,paypal,664.7,3,4,0.16,"Electronics,electronics,fashion",P00014(x1)|P00129(x2)|P00087(x1),2023
O0005809,C11304,2023-10-08 10:00:00,completed,credit_card,1202.33,7,11,0.12,"Electronics,electronics",P00042(x2)|P00179(x1)|P00040(x2)|P00168(x3)|P00069(x1)|P00155(x1)|P00106(x1),2023
O0005809,C11304,2023-10-08 10:00:00,completed,credit_card,1202.33,7,11,0.12,"Electronics,electronics",P00042(x2)|P00179(x1)|P00040(x2)|P00168(x3)|P00069(x1)|P00155(x1)|P00106(x1),2023
O0005809,C11304,2023-10-08 10:00:00,completed,credit_card,1202.33,7,11,0.12,"Electronics,electronics",P00042(x2)|P00179(x1)|P00040(x2)|P00168(x3)|P00069(x1)|P00155(x1)|P00106(x1),2023
O0005809,C11304,2023-10-08 10:00:00,completed,credit_card,1202.33,7,11,0.12,"Electronics,electronics",P00042(x2)|P00179(x1)|P00040(x2)|P00168(x3)|P00069(x1)|P00155(x1)|P00106(x1),2023
O0005809,C11304,2023-10-08 10:00:00,completed,credit_card,1202.33,7,11,0.12,"Electronics,electronics",P00042(x2)|P00179(x1)|P00040(x2)|P00168(x3)|P00069(x1)|P00155(x1)|P00106(x1),2023
O0005809,C11304,2023-10-08 10:00:00,completed,credit_card,1202.33,7,11,0.12,"Electronics,electronics",P00042(x2)|P00179(x1)|P00040(x2)|P00168(x3)|P00069(x1)|P00155(x1)|P00106(x1),2023
O0005809,C11304,2023-10-08 10:00:00,completed,credit_card,1202.33,7,11,0.12,"Electronics,electronics",P00042(x2)|P00179(x1)|P00040(x2)|P00168(x3)|P00069(x1)|P00155(x1)|P00106(x1),2023
O0005816,C04101,2023-10-09 09:00:00,completed,credit_card,355.34,3,5,0.08,"Electronics,Fashion,electronics",P00173(x3)|P00045(x1)|P00169(x1),2023
O0005816,C04101,2023-10-09 09:00:00,completed,credit_card,355.34,3,5,0.08,"Electronics,Fashion,electronics",P00173(x3)|P00045(x1)|P00169(x1),2023
O0005816,C04101,2023-10-09 09:00:00,completed,credit_card,355.34,3,5,0.08,"Electronics,Fashion,electronics",P00173(x3)|P00045(x1)|P00169(x1),2023
O0005819,C02744,2023-10-10 14:00:00,completed,credit_card,142.6,1,1,0.15,Electronics,P00168(x1),2023
O0005820,C02914,2023-10-11 18:00:00,completed,paypal,56.93,1,1,0.12,Electronics,P00124(x1),2023
O0005821,C03865,2023-10-12 14:00:00,completed,credit_card,296.31,1,3,0.12,Electronics,P00044(x3),2023
O0005822,C02177,2023-10-13 17:00:00,completed,credit_card,1175.19,5,9,0.04,"Electronics,Fashion,electronics",P00101(x1)|P00062(x2)|P00092(x2)|P00189(x1)|P00179(x3),2023
O0005822,C02177,2023-10-13 17:00:00,completed,credit_card,1175.19,5,9,0.04,"Electronics,Fashion,electronics",P00101(x1)|P00062(x2)|P00092(x2)|P00189(x1)|P00179(x3),2023
O0005822,C02177,2023-10-13 17:00:00,completed,credit_card,1175.19,5,9,0.04,"Electronics,Fashion,electronics",P00101(x1)|P00062(x2)|P00092(x2)|P00189(x1)|P00179(x3),2023
O0005822,C02177,2023-10-13 17:00:00,completed,credit_card,1175.19,5,9,0.04,"Electronics,Fashion,electronics",P00101(x1)|P00062(x2)|P00092(x2)|P00189(x1)|P00179(x3),2023
O0005822,C02177,2023-10-13 17:00:00,completed,credit_card,1175.19,5,9,0.04,"Electronics,Fashion,electronics",P00101(x1)|P00062(x2)|P00092(x2)|P00189(x1)|P00179(x3),2023
O0005827,C11672,2023-10-14 09:00:00,completed,credit_card,334.43,2,7,0.12,electronics,P00145(x6)|P00141(x1),2023
O0005827,C11672,2023-10-14 09:00:00,completed,credit_card,334.43,2,7,0.12,electronics,P00145(x6)|P00141(x1),2023
O0005829,C07658,2023-10-15 17:00:00,completed,bank_transfer,166.19,1,2,0.14,electronics,P00184(x2),2023
O0005830,C07753,2023-10-16 15:00:00,completed,bank_transfer,144.31,2,2,0.03,"Fashion,fashion",P00186(x1)|P00133(x1),2023
O0005830,C07753,2023-10-16 15:00:00,completed,bank_transfer,144.31,2,2,0.03,"Fashion,fashion",P00186(x1)|P00133(x1),2023
O0005832,C04491,2023-10-17 15:00:00,completed,credit_card,445.37,3,3,0.11,"Electronics,fashion",P00048(x1)|P00174(x1)|P00174(x1),2023
O0005832,C04491,2023-10-17 15:00:00,completed,credit_card,445.37,3,3,0.11,"Electronics,fashion",P00048(x1)|P00174(x1)|P00174(x1),2023
O0005832,C04491,2023-10-17 15:00:00,completed,credit_card,445.37,3,3,0.11,"Electronics,fashion",P00048(x1)|P00174(x1)|P00174(x1),2023
O0005835,C00135,2023-10-18 11:00:00,completed,credit_card,357.61,3,4,0.13,"Electronics,electronics",P00153(x2)|P00034(x1)|P00042(x1),2023
O0005835,C00135,2023-10-18 11:00:00,completed,credit_card,357.61,3,4,0.13,"Electronics,electronics",P00153(x2)|P00034(x1)|P00042(x1),2023
O0005835,C00135,2023-10-18 11:00:00,completed,credit_card,357.61,3,4,0.13,"Electronics,electronics",P00153(x2)|P00034(x1)|P00042(x1),2023
O0005838,C01855,2023-10-19 15:00:00,completed,credit_card,791.13,5,8,0.15,"Electronics,Fashion,electronics,fashion",P00108(x2)|P00106(x1)|P00164(x2)|P00018(x2)|P00195(x1),2023
O0005838,C01855,2023-10-19 15:00:00,completed,credit_card,791.13,5,8,0.15,"Electronics,Fashion,electronics,fashion",P00108(x2)|P00106(x1)|P00164(x2)|P00018(x2)|P00195(x1),2023
O0005838,C01855,2023-10-19 15:00:00,completed,credit_card,791.13,5,8,0.15,"Electronics,Fashion,electronics,fashion",P00108(x2)|P00106(x1)|P00164(x2)|P00018(x2)|P00195(x1),2023
O0005838,C01855,2023-10-19 15:00:00,completed,credit_card,791.13,5,8,0.15,"Electronics,Fashion,electronics,fashion",P00108(x2)|P00106(x1)|P00164(x2)|P00018(x2)|P00195(x1),2023
O0005838,C01855,2023-10-19 15:00:00,completed,credit_card,791.13,5,8,0.15,"Electronics,Fashion,electronics,fashion",P00108(x2)|P00106(x1)|P00164(x2)|P00018(x2)|P00195(x1),2023
O0005843,C11956,2023-10-20 14:00:00,completed,credit_card,547.1,2,4,0.07,"Electronics,Fashion",P00198(x2)|P00035(x2),2023
O0005843,C11956,2023-10-20 14:00:00,completed,credit_card,547.1,2,4,0.07,"Electronics,Fashion",P00198(x2)|P00035(x2),2023
O0005845,C06738,2023-10-21 16:00:00,completed,credit_card,178.1,1,1,0.07,Electronics,P00166(x1),2023
O0005846,C11113,2023-10-22 12:00:00,completed,credit_card,130.24,1,2,0.21,Electronics,P00160(x2),2023
O0005847,C04906,2023-10-23 09:00:00,completed,credit_card,120.81,1,1,0.19,Electronics,P00024(x1),2023
O0005848,C08421,2023-10-24 14:00:00,completed,paypal,644.95,3,5,0.14,"Electronics,Fashion,electronics",P00153(x2)|P00187(x2)|P00066(x1),2023
O0005848,C08421,2023-10-24 14:00:00,completed,paypal,644.95,3,5,0.14,"Electronics,Fashion,electronics",P00153(x2)|P00187(x2)|P00066(x1),2023
O0005848,C08421,2023-10-24 14:00:00,completed,paypal,644.95,3,5,0.14,"Electronics,Fashion,electronics",P00153(x2)|P00187(x2)|P00066(x1),2023
O0005851,C11095,2023-10-25 11:00:00,completed,credit_card,261.03,1,2,0.23,Electronics,P00077(x2),2023
O0005852,C02484,2023-10-26 14:00:00,completed,credit_card,677.93,4,10,0.12,"Electronics,Fashion,fashion",P00110(x5)|P00154(x1)|P00164(x3)|P00136(x1),2023
O0005852,C02484,2023-10-26 14:00:00,completed,credit_card,677.93,4,10,0.12,"Electronics,Fashion,fashion",P00110(x5)|P00154(x1)|P00164(x3)|P00136(x1),2023
O0005852,C02484,2023-10-26 14:00:00,completed,credit_card,677.93,4,10,0.12,"Electronics,Fashion,fashion",P00110(x5)|P00154(x1)|P00164(x3)|P00136(x1),2023
O0005852,C02484,2023-10-26 14:00:00,completed,credit_card,677.93,4,10,0.12,"Electronics,Fashion,fashion",P00110(x5)|P00154(x1)|P00164(x3)|P00136(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005856,C06838,2023-10-27 13:00:00,completed,credit_card,1401.56,8,11,0.15,"Electronics,Fashion,electronics,fashion",P00190(x1)|P00120(x1)|P00095(x1)|P00069(x1)|P00179(x3)|P00109(x2)|P00109(x1)|P00147(x1),2023
O0005864,C08663,2023-10-28 18:00:00,completed,credit_card,484.22,1,4,0.17,fashion,P00097(x4),2023
O0005865,C05690,2023-10-29 10:00:00,completed,credit_card,222.53,1,2,0.08,Electronics,P00108(x2),2023
O0005866,C05660,2023-10-30 18:00:00,completed,credit_card,265.87,2,3,0.13,"Electronics,electronics",P00001(x2)|P00056(x1),2023
O0005866,C05660,2023-10-30 18:00:00,completed,credit_card,265.87,2,3,0.13,"Electronics,electronics",P00001(x2)|P00056(x1),2023
O0005868,C07322,2023-10-31 18:00:00,completed,paypal,208.82,2,2,0.17,"Electronics,electronics",P00044(x1)|P00167(x1),2023
O0005868,C07322,2023-10-31 18:00:00,completed,paypal,208.82,2,2,0.17,"Electronics,electronics",P00044(x1)|P00167(x1),2023
O0005870,C01628,2023-11-01 16:00:00,completed,credit_card,66.94,1,2,0.19,electronics,P00173(x2),2023
O0005871,C11954,2023-11-02 13:00:00,completed,paypal,513.14,1,3,0.15,electronics,P00060(x3),2023
O0005872,C11237,2023-11-03 10:00:00,completed,paypal,170.05,1,2,0.12,electronics,P00184(x2),2023
O0005873,C06856,2023-11-04 18:00:00,completed,bank_transfer,393.28,2,2,0.04,"Electronics,fashion",P00035(x1)|P00037(x1),2023
O0005873,C06856,2023-11-04 18:00:00,completed,bank_transfer,393.28,2,2,0.04,"Electronics,fashion",P00035(x1)|P00037(x1),2023
O0005875,C03549,2023-11-05 11:00:00,completed,bank_transfer,800.05,5,6,0.1,"Electronics,electronics",P00098(x1)|P00088(x1)|P00060(x2)|P00050(x1)|P00129(x1),2023
O0005875,C03549,2023-11-05 11:00:00,completed,bank_transfer,800.05,5,6,0.1,"Electronics,electronics",P00098(x1)|P00088(x1)|P00060(x2)|P00050(x1)|P00129(x1),2023
O0005875,C03549,2023-11-05 11:00:00,completed,bank_transfer,800.05,5,6,0.1,"Electronics,electronics",P00098(x1)|P00088(x1)|P00060(x2)|P00050(x1)|P00129(x1),2023
O0005875,C03549,2023-11-05 11:00:00,completed,bank_transfer,800.05,5,6,0.1,"Electronics,electronics",P00098(x1)|P00088(x1)|P00060(x2)|P00050(x1)|P00129(x1),2023
O0005875,C03549,2023-11-05 11:00:00,completed,bank_transfer,800.05,5,6,0.1,"Electronics,electronics",P00098(x1)|P00088(x1)|P00060(x2)|P00050(x1)|P00129(x1),2023
O0005880,C09529,2023-11-06 14:00:00,completed,credit_card,912.61,2,5,0.06,"Electronics,electronics",P00093(x4)|P00184(x1),2023
O0005880,C09529,2023-11-06 14:00:00,completed,credit_card,912.61,2,5,0.06,"Electronics,electronics",P00093(x4)|P00184(x1),2023
O0005882,C00417,2023-11-07 16:00:00,completed,credit_card,417.95,2,3,0.09,electronics,P00155(x2)|P00072(x1),2023
O0005882,C00417,2023-11-07 16:00:00,completed,credit_card,417.95,2,3,0.09,electronics,P00155(x2)|P00072(x1),2023
O0005884,C01234,2023-11-08 15:00:00,completed,bank_transfer,102.06,1,1,0.08,electronics,P00072(x1),2023
O0005885,C11814,2023-11-09 15:00:00,completed,credit_card,1498.66,6,11,0.1,"Electronics,Fashion,electronics,fashion",P00075(x1)|P00101(x2)|P00183(x2)|P00078(x4)|P00133(x1)|P00065(x1),2023
O0005885,C11814,2023-11-09 15:00:00,completed,credit_card,1498.66,6,11,0.1,"Electronics,Fashion,electronics,fashion",P00075(x1)|P00101(x2)|P00183(x2)|P00078(x4)|P00133(x1)|P00065(x1),2023
O0005885,C11814,2023-11-09 15:00:00,completed,credit_card,1498.66,6,11,0.1,"Electronics,Fashion,electronics,fashion",P00075(x1)|P00101(x2)|P00183(x2)|P00078(x4)|P00133(x1)|P00065(x1),2023
O0005885,C11814,2023-11-09 15:00:00,completed,credit_card,1498.66,6,11,0.1,"Electronics,Fashion,electronics,fashion",P00075(x1)|P00101(x2)|P00183(x2)|P00078(x4)|P00133(x1)|P00065(x1),2023
O0005885,C11814,2023-11-09 15:00:00,completed,credit_card,1498.66,6,11,0.1,"Electronics,Fashion,electronics,fashion",P00075(x1)|P00101(x2)|P00183(x2)|P00078(x4)|P00133(x1)|P00065(x1),2023
O0005885,C11814,2023-11-09 15:00:00,completed,credit_card,1498.66,6,11,0.1,"Electronics,Fashion,electronics,fashion",P00075(x1)|P00101(x2)|P00183(x2)|P00078(x4)|P00133(x1)|P00065(x1),2023
O0005891,C11542,2023-11-10 12:00:00,completed,credit_card,690.94,4,6,0.11,"Electronics,electronics,fashion",P00048(x1)|P00104(x2)|P00168(x2)|P00037(x1),2023
O0005891,C11542,2023-11-10 12:00:00,completed,credit_card,690.94,4,6,0.11,"Electronics,electronics,fashion",P00048(x1)|P00104(x2)|P00168(x2)|P00037(x1),2023
O0005891,C11542,2023-11-10 12:00:00,completed,credit_card,690.94,4,6,0.11,"Electronics,electronics,fashion",P00048(x1)|P00104(x2)|P00168(x2)|P00037(x1),2023
O0005891,C11542,2023-11-10 12:00:00,completed,credit_card,690.94,4,6,0.11,"Electronics,electronics,fashion",P00048(x1)|P00104(x2)|P00168(x2)|P00037(x1),2023
O0005895,C09740,2023-11-11 13:00:00,completed,credit_card,146.44,1,1,0.07,electronics,P00163(x1),2023
O0005896,C10835,2023-11-12 13:00:00,completed,bank_transfer,312.26,1,2,0.16,Electronics,P00121(x2),2023
O0005897,C04862,2023-11-13 11:00:00,completed,credit_card,384.07,4,5,0.15,"Fashion,electronics,fashion",P00039(x1)|P00056(x1)|P00055(x1)|P00113(x2),2023
O0005897,C04862,2023-11-13 11:00:00,completed,credit_card,384.07,4,5,0.15,"Fashion,electronics,fashion",P00039(x1)|P00056(x1)|P00055(x1)|P00113(x2),2023
O0005897,C04862,2023-11-13 11:00:00,completed,credit_card,384.07,4,5,0.15,"Fashion,electronics,fashion",P00039(x1)|P00056(x1)|P00055(x1)|P00113(x2),2023
O0005897,C04862,2023-11-13 11:00:00,completed,credit_card,384.07,4,5,0.15,"Fashion,electronics,fashion",P00039(x1)|P00056(x1)|P00055(x1)|P00113(x2),2023
O0005901,C06950,2023-11-14 11:00:00,completed,credit_card,1176.61,6,8,0.11,"Electronics,electronics",P00108(x1)|P00058(x2)|P00173(x1)|P00035(x1)|P00006(x2)|P00189(x1),2023
O0005901,C06950,2023-11-14 11:00:00,completed,credit_card,1176.61,6,8,0.11,"Electronics,electronics",P00108(x1)|P00058(x2)|P00173(x1)|P00035(x1)|P00006(x2)|P00189(x1),2023
O0005901,C06950,2023-11-14 11:00:00,completed,credit_card,1176.61,6,8,0.11,"Electronics,electronics",P00108(x1)|P00058(x2)|P00173(x1)|P00035(x1)|P00006(x2)|P00189(x1),2023
O0005901,C06950,2023-11-14 11:00:00,completed,credit_card,1176.61,6,8,0.11,"Electronics,electronics",P00108(x1)|P00058(x2)|P00173(x1)|P00035(x1)|P00006(x2)|P00189(x1),2023
O0005901,C06950,2023-11-14 11:00:00,completed,credit_card,1176.61,6,8,0.11,"Electronics,electronics",P00108(x1)|P00058(x2)|P00173(x1)|P00035(x1)|P00006(x2)|P00189(x1),2023
