order_id,product_id,quantity,unit_price,discount,item_total
O0010273,P00092,3,20.1,0.1,54.27
O0010274,P00046,1,41.67,0.05,39.5865
O0010275,P00024,1,41.18,0.25,30.884999999999998
O0010275,P00026,1,31.29,0.2,25.032
O0010276,P00107,2,41.29,0.25,61.935
O0010277,P00133,2,41.85,0.19,67.79700000000001
O0010278,P00200,3,39.29,0.23,90.7599
O0010278,P00175,2,29.48,0.01,58.370400000000004
O0010279,P00137,1,21.74,0.17,18.044199999999996
O0010279,P00166,2,18.08,0.12,31.8208
O0010279,P00056,1,19.94,0.15,16.949
O0010279,P00139,2,27.0,0.02,52.92
O0010280,P00175,1,29.48,0.14,25.3528
O0010280,P00076,4,23.75,0.09,86.45
O0010280,P00160,3,36.17,0.22,84.63780000000001
O0010281,P00147,2,37.41,0.16,62.84879999999999
O0010281,P00184,2,36.06,0.19,58.41720000000001
O0010282,P00059,1,35.5,0.24,26.98
O0010282,P00023,1,32.1,0.23,24.717000000000002
O0010282,P00097,4,31.36,0.12,110.38719999999999
O0010283,P00186,1,21.27,0.28,15.3144
O0010283,P00050,1,20.14,0.23,15.507800000000001
O0010283,P00066,3,23.19,0.25,52.17750000000001
O0010283,P00090,1,21.75,0.12,19.14
O0010283,P00144,1,19.24,0.29,13.660399999999997
O0010284,P00024,1,41.18,0.26,30.4732
O0010285,P00113,1,40.33,0.05,38.3135
O0010286,P00151,4,37.08,0.2,118.656
O0010286,P00137,1,21.74,0.25,16.305
O0010286,P00179,1,23.12,0.0,23.12
O0010286,P00165,1,30.74,0.25,23.055
O0010286,P00066,1,23.19,0.05,22.0305
O0010286,P00147,3,37.41,0.2,89.78399999999999
O0010286,P00072,2,38.08,0.3,53.312
O0010286,P00188,3,40.08,0.29,85.37039999999999
O0010286,P00063,1,36.78,0.25,27.585
O0010287,P00133,8,41.85,0.28,241.056
O0010288,P00124,1,29.27,0.26,21.6598
O0010288,P00072,1,38.08,0.04,36.556799999999996
O0010289,P00098,1,41.66,0.22,32.4948
O0010290,P00101,1,29.41,0.2,23.528000000000002
O0010290,P00129,1,18.4,0.3,12.879999999999999
O0010290,P00168,1,29.23,0.11,26.0147
O0010290,P00180,2,28.32,0.17,47.011199999999995
O0010291,P00040,1,29.26,0.2,23.408
O0010291,P00158,2,24.19,0.26,35.8012
O0010291,P00196,1,28.43,0.14,24.4498
O0010291,P00158,2,24.19,0.15,41.123
O0010292,P00152,1,32.69,0.03,31.709299999999995
O0010292,P00186,1,21.27,0.08,19.5684
O0010292,P00152,3,32.69,0.14,84.3402
O0010292,P00072,1,38.08,0.01,37.6992
O0010292,P00172,1,20.51,0.0,20.51
O0010292,P00166,1,18.08,0.01,17.899199999999997
O0010292,P00047,3,34.41,0.06,97.03619999999998
O0010293,P00089,3,19.74,0.24,45.0072
O0010293,P00148,2,18.8,0.24,28.576
O0010293,P00142,2,19.45,0.08,35.788
O0010293,P00089,2,19.74,0.14,33.952799999999996
O0010293,P00195,1,19.28,0.02,18.8944
O0010293,P00195,2,19.28,0.25,28.92
O0010294,P00055,1,32.04,0.24,24.3504
O0010294,P00199,2,25.46,0.03,49.3924
O0010294,P00037,1,20.39,0.26,15.0886
O0010295,P00148,3,18.8,0.06,53.016000000000005
O0010295,P00089,3,19.74,0.22,46.1916
O0010295,P00159,1,19.6,0.14,16.856
O0010295,P00144,1,19.24,0.28,13.852799999999998
O0010295,P00144,1,19.24,0.14,16.5464
O0010295,P00189,1,18.44,0.25,13.830000000000002
O0010296,P00002,1,38.85,0.04,37.296
O0010296,P00145,2,20.47,0.06,38.483599999999996
O0010296,P00126,3,26.12,0.05,74.442
O0010296,P00115,1,23.61,0.18,19.360200000000003
O0010296,P00056,1,19.94,0.07,18.5442
O0010296,P00052,2,31.26,0.19,50.641200000000005
O0010296,P00106,1,20.98,0.2,16.784000000000002
O0010296,P00005,1,34.49,0.23,26.5573
O0010297,P00068,2,40.12,0.19,64.9944
O0010298,P00155,1,34.92,0.12,30.7296
O0010298,P00034,1,25.72,0.23,19.8044
O0010298,P00130,3,34.09,0.26,75.6798
O0010299,P00191,1,25.84,0.25,19.38
O0010299,P00037,4,20.39,0.1,73.40400000000001
O0010299,P00120,1,22.97,0.18,18.8354
O0010299,P00106,3,20.98,0.06,59.163599999999995
O0010300,P00024,1,41.18,0.04,39.5328
O0010301,P00009,1,35.42,0.27,25.8566
O0010301,P00034,1,25.72,0.04,24.6912
O0010301,P00091,1,29.55,0.24,22.458000000000002
O0010302,P00035,2,27.32,0.02,53.5472
O0010302,P00009,1,35.42,0.09,32.232200000000006
O0010303,P00084,1,41.01,0.13,35.6787
O0010304,P00194,3,40.53,0.24,92.4084
O0010305,P00044,3,29.59,0.16,74.5668
O0010305,P00186,1,21.27,0.04,20.4192
O0010306,P00039,2,40.53,0.08,74.57520000000001
O0010307,P00194,1,40.53,0.11,36.0717
O0010308,P00107,1,41.29,0.24,31.380399999999998
O0010309,P00198,1,18.79,0.02,18.414199999999997
O0010309,P00144,2,19.24,0.15,32.708
O0010309,P00174,1,29.24,0.14,25.1464
O0010309,P00189,2,18.44,0.09,33.5608
O0010310,P00068,2,40.12,0.05,76.228
O0010310,P00141,1,41.94,0.24,31.874399999999998
O0010311,P00051,2,23.69,0.19,38.37780000000001
O0010311,P00090,1,21.75,0.07,20.2275
O0010311,P00143,2,22.74,0.07,42.29639999999999
O0010311,P00153,1,22.09,0.26,16.3466
O0010311,P00157,2,23.74,0.13,41.307599999999994
O0010312,P00133,1,41.85,0.28,30.132
O0010313,P00124,1,29.27,0.16,24.5868
O0010313,P00150,1,36.05,0.04,34.608
O0010313,P00134,4,39.06,0.03,151.5528
O0010314,P00154,1,19.25,0.25,14.4375
O0010314,P00037,1,20.39,0.13,17.7393
O0010314,P00145,1,20.47,0.06,19.241799999999998
O0010314,P00189,1,18.44,0.14,15.858400000000001
O0010314,P00166,4,18.08,0.02,70.8736
O0010315,P00052,3,31.26,0.2,75.024
O0010315,P00095,1,39.36,0.0,39.36
O0010315,P00139,1,27.0,0.26,19.98
O0010315,P00157,2,23.74,0.05,45.105999999999995
O0010315,P00125,2,30.27,0.12,53.2752
O0010315,P00056,4,19.94,0.25,59.82000000000001
O0010315,P00011,1,29.42,0.1,26.478
O0010316,P00166,1,18.08,0.03,17.537599999999998
O0010316,P00145,2,20.47,0.12,36.0272
O0010316,P00050,4,20.14,0.25,60.42
O0010316,P00154,2,19.25,0.22,30.03
O0010316,P00143,2,22.74,0.09,41.3868
O0010317,P00073,3,28.56,0.06,80.5392
O0010317,P00015,1,31.18,0.2,24.944000000000003
O0010318,P00059,2,35.5,0.17,58.93
O0010318,P00007,1,33.14,0.01,32.8086
O0010319,P00175,5,29.48,0.28,106.128
O0010319,P00146,1,26.55,0.25,19.9125
O0010319,P00027,2,33.94,0.01,67.2012
O0010319,P00165,1,30.74,0.02,30.1252
O0010319,P00072,1,38.08,0.02,37.3184
O0010319,P00078,3,19.71,0.25,44.347500000000004
O0010319,P00126,1,26.12,0.09,23.7692
O0010319,P00152,1,32.69,0.07,30.401699999999995
O0010320,P00039,1,40.53,0.07,37.6929
O0010321,P00157,1,23.74,0.27,17.330199999999998
O0010321,P00040,1,29.26,0.13,25.456200000000003
O0010321,P00152,2,32.69,0.2,52.304
O0010322,P00080,1,37.94,0.04,36.422399999999996
O0010322,P00034,4,25.72,0.06,96.70719999999999
O0010322,P00128,1,23.84,0.29,16.926399999999997
O0010323,P00172,2,20.51,0.23,31.585400000000003
O0010323,P00072,3,38.08,0.16,95.96159999999999
O0010324,P00151,4,37.08,0.13,129.0384
O0010324,P00059,1,35.5,0.08,32.660000000000004
O0010324,P00070,1,35.4,0.04,33.983999999999995
O0010324,P00180,2,28.32,0.02,55.5072
O0010324,P00017,1,27.14,0.0,27.14
O0010324,P00045,1,35.11,0.11,31.2479
O0010324,P00139,2,27.0,0.21,42.660000000000004
O0010324,P00082,4,31.14,0.21,98.4024
O0010325,P00004,2,19.84,0.13,34.5216
O0010325,P00142,3,19.45,0.24,44.346
O0010325,P00093,1,25.37,0.11,22.5793
O0010325,P00182,1,23.7,0.28,17.064
O0010326,P00146,1,26.55,0.17,22.0365
O0010326,P00056,1,19.94,0.18,16.350800000000003
O0010327,P00111,1,39.47,0.12,34.7336
O0010327,P00171,1,25.44,0.12,22.3872
O0010327,P00142,1,19.45,0.26,14.392999999999999
O0010328,P00061,2,25.42,0.27,37.1132
O0010328,P00104,1,25.44,0.28,18.3168
O0010329,P00016,1,41.58,0.13,36.1746
O0010330,P00001,1,27.51,0.05,26.1345
O0010330,P00198,2,18.79,0.16,31.567199999999996
O0010330,P00120,1,22.97,0.05,21.821499999999997
O0010330,P00061,3,25.42,0.14,65.5836
O0010330,P00075,3,32.14,0.08,88.7064
O0010330,P00097,1,31.36,0.13,27.2832
O0010330,P00099,1,30.44,0.11,27.091600000000003
O0010330,P00098,2,41.66,0.19,67.4892
O0010330,P00058,1,32.04,0.03,31.078799999999998
O0010330,P00065,3,29.33,0.22,68.6322
O0010331,P00102,1,40.58,0.01,40.1742
O0010332,P00036,1,23.52,0.04,22.5792
O0010332,P00096,1,21.71,0.0,21.71
O0010332,P00166,1,18.08,0.11,16.091199999999997
O0010332,P00090,4,21.75,0.15,73.95
O0010332,P00066,1,23.19,0.26,17.160600000000002
O0010333,P00068,3,40.12,0.03,116.74919999999999
O0010334,P00009,2,35.42,0.06,66.5896
O0010334,P00097,1,31.36,0.11,27.9104
O0010334,P00159,1,19.6,0.26,14.504000000000001
O0010335,P00062,2,41.71,0.14,71.7412
O0010336,P00016,1,41.58,0.14,35.7588
O0010337,P00116,1,40.95,0.29,29.0745
O0010338,P00177,1,36.5,0.03,35.405
O0010338,P00158,1,24.19,0.09,22.012900000000002
O0010338,P00095,1,39.36,0.22,30.7008
O0010338,P00141,1,41.94,0.22,32.7132
O0010338,P00055,1,32.04,0.17,26.5932
O0010338,P00015,2,31.18,0.28,44.8992
O0010338,P00185,6,30.49,0.29,129.88739999999999
O0010338,P00068,1,40.12,0.03,38.916399999999996
O0010339,P00078,1,19.71,0.12,17.3448
O0010339,P00166,1,18.08,0.23,13.9216
O0010339,P00025,2,22.22,0.19,35.9964
O0010339,P00196,1,28.43,0.25,21.322499999999998
O0010340,P00054,1,21.56,0.23,16.6012
O0010340,P00166,2,18.08,0.07,33.62879999999999
O0010340,P00036,1,23.52,0.0,23.52
O0010340,P00018,2,22.7,0.23,34.958
O0010340,P00143,2,22.74,0.23,35.0196
O0010341,P00126,3,26.12,0.18,64.2552
O0010341,P00001,1,27.51,0.18,22.558200000000003
O0010341,P00054,1,21.56,0.09,19.6196
O0010341,P00199,2,25.46,0.15,43.282000000000004
O0010342,P00043,2,23.97,0.19,38.8314
O0010342,P00128,2,23.84,0.26,35.2832
O0010343,P00024,1,41.18,0.26,30.4732
O0010344,P00016,4,41.58,0.09,151.3512
O0010345,P00143,1,22.74,0.07,21.148199999999996
O0010345,P00143,1,22.74,0.09,20.6934
O0010345,P00129,2,18.4,0.29,26.127999999999997
O0010345,P00145,3,20.47,0.0,61.41
O0010345,P00066,1,23.19,0.28,16.6968
O0010346,P00124,1,29.27,0.27,21.3671
O0010346,P00191,1,25.84,0.06,24.2896
O0010346,P00004,1,19.84,0.1,17.856
O0010346,P00079,1,24.1,0.3,16.87
O0010347,P00104,3,25.44,0.01,75.55680000000001
O0010347,P00172,3,20.51,0.16,51.6852
O0010348,P00100,4,37.43,0.16,125.7648
O0010348,P00047,2,34.41,0.24,52.3032
O0010348,P00148,2,18.8,0.28,27.072
O0010348,P00126,2,26.12,0.07,48.5832
O0010348,P00160,3,36.17,0.27,79.2123
O0010348,P00132,1,37.57,0.1,33.813
O0010348,P00053,1,33.03,0.01,32.6997
O0010348,P00131,4,25.76,0.04,98.9184
O0010348,P00143,3,22.74,0.24,51.8472
O0010349,P00024,1,41.18,0.28,29.6496
O0010349,P00125,2,30.27,0.03,58.7238
O0010350,P00162,1,21.43,0.16,18.0012
O0010350,P00175,1,29.48,0.04,28.3008
O0010351,P00057,3,18.72,0.21,44.3664
O0010351,P00120,1,22.97,0.05,21.821499999999997
O0010351,P00066,2,23.19,0.23,35.7126
O0010351,P00179,1,23.12,0.2,18.496000000000002
O0010351,P00078,4,19.71,0.2,63.072
O0010352,P00153,3,22.09,0.01,65.6073
O0010352,P00145,1,20.47,0.21,16.1713
O0010352,P00126,1,26.12,0.17,21.6796
O0010353,P00133,1,41.85,0.11,37.246500000000005
O0010354,P00113,1,40.33,0.06,37.910199999999996
O0010355,P00133,2,41.85,0.09,76.167
O0010356,P00116,1,40.95,0.05,38.9025
O0010357,P00123,1,22.11,0.04,21.2256
O0010357,P00096,1,21.71,0.1,19.539
O0010357,P00078,1,19.71,0.02,19.3158
O0010357,P00056,3,19.94,0.03,58.025400000000005
O0010357,P00159,2,19.6,0.19,31.752000000000006
O0010358,P00092,2,20.1,0.1,36.18000000000001
O0010358,P00166,1,18.08,0.12,15.9104
O0010358,P00148,1,18.8,0.06,17.672
O0010358,P00182,1,23.7,0.29,16.826999999999998
O0010358,P00159,3,19.6,0.21,46.452000000000005
O0010359,P00024,1,41.18,0.21,32.5322
O0010360,P00005,1,34.49,0.09,31.385900000000003
O0010360,P00062,1,41.71,0.17,34.619299999999996
O0010361,P00141,1,41.94,0.19,33.9714
O0010362,P00076,2,23.75,0.26,35.15
O0010362,P00073,4,28.56,0.07,106.24319999999999
O0010362,P00111,2,39.47,0.19,63.9414
O0010363,P00068,1,40.12,0.03,38.916399999999996
O0010364,P00046,1,41.67,0.06,39.1698
O0010365,P00078,1,19.71,0.21,15.570900000000002
O0010365,P00106,1,20.98,0.14,18.0428
O0010365,P00140,3,33.26,0.05,94.791
O0010365,P00129,3,18.4,0.04,52.992
O0010365,P00172,2,20.51,0.19,33.226200000000006
O0010365,P00099,1,30.44,0.0,30.44
O0010365,P00065,1,29.33,0.07,27.276899999999998
O0010365,P00168,1,29.23,0.2,23.384
O0010365,P00101,1,29.41,0.1,26.469
O0010366,P00148,2,18.8,0.02,36.848
O0010366,P00066,1,23.19,0.18,19.015800000000002
O0010366,P00162,1,21.43,0.12,18.8584
O0010366,P00142,3,19.45,0.28,42.01199999999999
O0010366,P00115,1,23.61,0.1,21.249
O0010367,P00158,2,24.19,0.29,34.3498
O0010367,P00104,2,25.44,0.25,38.160000000000004
O0010367,P00157,1,23.74,0.26,17.5676
O0010367,P00126,1,26.12,0.03,25.3364
O0010368,P00142,3,19.45,0.06,54.84899999999999
O0010368,P00144,1,19.24,0.05,18.278
O0010368,P00159,5,19.6,0.13,85.26
O0010368,P00159,3,19.6,0.15,49.980000000000004
O0010368,P00144,1,19.24,0.2,15.392
O0010368,P00148,2,18.8,0.01,37.224000000000004
O0010369,P00172,1,20.51,0.13,17.843700000000002
O0010369,P00057,3,18.72,0.09,51.105599999999995
O0010369,P00028,3,36.38,0.13,94.9518
O0010370,P00143,3,22.74,0.25,51.165
O0010370,P00146,2,26.55,0.11,47.259
O0010371,P00054,2,21.56,0.06,40.532799999999995
O0010371,P00067,1,36.44,0.28,26.2368
O0010371,P00053,3,33.03,0.09,90.17190000000001
O0010372,P00194,4,40.53,0.04,155.6352
O0010373,P00137,6,21.74,0.12,114.7872
O0010373,P00040,4,29.26,0.11,104.16560000000001
O0010373,P00146,1,26.55,0.14,22.833000000000002
O0010373,P00089,2,19.74,0.22,30.7944
O0010374,P00016,1,41.58,0.27,30.353399999999997
O0010375,P00116,2,40.95,0.3,57.33
O0010376,P00076,2,23.75,0.13,41.325
O0010376,P00198,3,18.79,0.11,50.1693
O0010376,P00123,1,22.11,0.28,15.919199999999998
O0010376,P00056,5,19.94,0.06,93.718
O0010376,P00142,1,19.45,0.29,13.809499999999998
O0010377,P00024,3,41.18,0.27,90.18419999999999
O0010378,P00182,1,23.7,0.3,16.59
O0010378,P00170,1,35.38,0.14,30.4268
O0010379,P00066,2,23.19,0.14,39.8868
O0010379,P00001,1,27.51,0.16,23.1084
O0010379,P00144,2,19.24,0.23,29.6296
O0010379,P00057,1,18.72,0.23,14.414399999999999
O0010380,P00167,2,41.68,0.14,71.6896
O0010381,P00111,1,39.47,0.07,36.7071
O0010381,P00021,4,24.11,0.09,87.7604
O0010382,P00200,1,39.29,0.25,29.4675
O0010382,P00115,2,23.61,0.18,38.720400000000005
O0010382,P00199,1,25.46,0.15,21.641000000000002
O0010383,P00056,2,19.94,0.09,36.290800000000004
O0010383,P00115,3,23.61,0.08,65.1636
O0010383,P00135,2,38.07,0.27,55.5822
O0010383,P00062,4,41.71,0.2,133.472
O0010383,P00006,3,26.46,0.05,75.41099999999999
O0010383,P00086,1,39.0,0.15,33.15
O0010383,P00130,3,34.09,0.23,78.74790000000002
O0010383,P00071,2,38.72,0.24,58.8544
O0010383,P00048,1,31.98,0.25,23.985
O0010383,P00196,3,28.43,0.21,67.3791
O0010384,P00149,1,39.43,0.29,27.995299999999997
O0010384,P00050,1,20.14,0.19,16.3134
O0010384,P00183,1,33.5,0.15,28.474999999999998
O0010385,P00082,1,31.14,0.03,30.2058
O0010385,P00022,1,37.05,0.15,31.492499999999996
O0010386,P00167,1,41.68,0.2,33.344
O0010387,P00027,2,33.94,0.18,55.6616
O0010387,P00185,2,30.49,0.02,59.7604
O0010387,P00111,3,39.47,0.13,103.0167
O0010388,P00159,3,19.6,0.27,42.924
O0010388,P00159,2,19.6,0.03,38.024
O0010388,P00189,1,18.44,0.0,18.44
O0010388,P00159,2,19.6,0.28,28.224
O0010388,P00189,2,18.44,0.12,32.4544
O0010388,P00144,1,19.24,0.29,13.660399999999997
O0010389,P00011,1,29.42,0.11,26.1838
O0010389,P00199,2,25.46,0.16,42.7728
O0010389,P00036,1,23.52,0.18,19.2864
O0010389,P00198,1,18.79,0.02,18.414199999999997
O0010389,P00158,2,24.19,0.22,37.7364
O0010389,P00182,2,23.7,0.23,36.498
O0010389,P00170,4,35.38,0.24,107.55520000000001
O0010389,P00165,3,30.74,0.01,91.2978
O0010389,P00134,2,39.06,0.08,71.8704
O0010390,P00167,2,41.68,0.28,60.0192
O0010391,P00198,2,18.79,0.13,32.6946
O0010391,P00106,1,20.98,0.01,20.7702
O0010391,P00106,3,20.98,0.14,54.1284
O0010391,P00089,1,19.74,0.03,19.147799999999997
O0010391,P00182,1,23.7,0.18,19.434
O0010392,P00198,2,18.79,0.08,34.5736
O0010392,P00198,1,18.79,0.13,16.3473
O0010392,P00129,2,18.4,0.27,26.863999999999997
O0010392,P00159,2,19.6,0.22,30.576000000000004
O0010392,P00123,1,22.11,0.03,21.4467
O0010393,P00064,2,34.72,0.25,52.08
O0010393,P00053,3,33.03,0.03,96.1173
O0010394,P00182,1,23.7,0.25,17.775
O0010394,P00090,1,21.75,0.15,18.4875
O0010394,P00149,1,39.43,0.12,34.6984
O0010395,P00113,3,40.33,0.15,102.8415
O0010396,P00013,1,24.15,0.03,23.4255
O0010396,P00138,1,26.3,0.1,23.67
O0010396,P00003,2,26.28,0.04,50.4576
O0010396,P00040,1,29.26,0.13,25.456200000000003
O0010397,P00019,4,24.12,0.21,76.2192
O0010397,P00129,1,18.4,0.05,17.479999999999997
O0010397,P00012,1,35.09,0.04,33.6864
O0010398,P00133,6,41.85,0.17,208.413
O0010399,P00133,1,41.85,0.19,33.898500000000006
O0010400,P00059,2,35.5,0.05,67.45
O0010400,P00156,1,33.27,0.08,30.608400000000003
O0010400,P00052,2,31.26,0.21,49.390800000000006
O0010400,P00135,5,38.07,0.2,152.28
O0010400,P00112,1,33.74,0.01,33.4026
O0010400,P00178,4,27.79,0.11,98.9324
O0010400,P00120,1,22.97,0.13,19.9839
O0010401,P00107,1,41.29,0.13,35.9223
O0010402,P00122,1,37.36,0.14,32.129599999999996
O0010402,P00177,2,36.5,0.21,57.67
O0010402,P00049,1,38.63,0.01,38.243700000000004
O0010403,P00039,2,40.53,0.3,56.742
O0010404,P00001,2,27.51,0.15,46.767
O0010404,P00033,3,35.56,0.27,77.8764
O0010404,P00161,2,24.82,0.02,48.6472
O0010405,P00062,5,41.71,0.2,166.84000000000003
O0010406,P00117,3,23.7,0.1,63.989999999999995
O0010406,P00154,3,19.25,0.14,49.665
O0010406,P00030,1,38.65,0.3,27.054999999999996
O0010407,P00110,2,29.86,0.22,46.5816
O0010407,P00196,1,28.43,0.05,27.008499999999998
O0010407,P00124,1,29.27,0.18,24.0014
O0010408,P00109,2,31.42,0.22,49.01520000000001
O0010408,P00044,2,29.59,0.16,49.7112
O0010408,P00197,1,31.6,0.22,24.648000000000003
O0010409,P00105,2,40.35,0.12,71.016
O0010410,P00179,1,23.12,0.22,18.0336
O0010410,P00003,2,26.28,0.16,44.1504
O0010410,P00117,1,23.7,0.12,20.855999999999998
O0010411,P00056,2,19.94,0.2,31.904000000000003
O0010411,P00157,1,23.74,0.18,19.4668
O0010412,P00008,1,40.34,0.3,28.238
O0010413,P00060,2,26.1,0.25,39.150000000000006
O0010413,P00130,1,34.09,0.24,25.908400000000004
O0010414,P00043,4,23.97,0.16,80.5392
O0010414,P00051,3,23.69,0.25,53.30250000000001
O0010414,P00018,1,22.7,0.04,21.791999999999998
O0010414,P00164,1,28.82,0.27,21.0386
O0010415,P00159,1,19.6,0.23,15.092000000000002
O0010415,P00050,4,20.14,0.03,78.1432
O0010415,P00101,3,29.41,0.16,74.1132
O0010415,P00128,1,23.84,0.11,21.2176
O0010416,P00025,1,22.22,0.19,17.9982
O0010416,P00137,1,21.74,0.02,21.3052
O0010416,P00050,2,20.14,0.17,33.4324
O0010416,P00199,2,25.46,0.22,39.717600000000004
O0010417,P00188,1,40.08,0.24,30.4608
O0010418,P00105,1,40.35,0.03,39.1395
O0010419,P00181,1,33.93,0.18,27.8226
O0010419,P00102,2,40.58,0.01,80.3484
O0010420,P00176,1,24.48,0.01,24.2352
O0010420,P00158,5,24.19,0.17,100.3885
O0010420,P00019,1,24.12,0.09,21.9492
O0010420,P00051,1,23.69,0.0,23.69
O0010421,P00043,1,23.97,0.14,20.6142
O0010421,P00090,1,21.75,0.21,17.1825
O0010421,P00043,1,23.97,0.18,19.6554
O0010421,P00057,1,18.72,0.09,17.0352
O0010421,P00138,1,26.3,0.21,20.777
O0010421,P00140,1,33.26,0.28,23.9472
O0010421,P00045,1,35.11,0.2,28.088
O0010421,P00038,1,37.76,0.09,34.3616
O0010421,P00090,3,21.75,0.08,60.03
O0010421,P00183,1,33.5,0.25,25.125
O0010422,P00198,1,18.79,0.09,17.0989
O0010422,P00189,1,18.44,0.09,16.7804
O0010422,P00154,2,19.25,0.12,33.88
O0010422,P00195,3,19.28,0.27,42.2232
O0010422,P00148,2,18.8,0.24,28.576
O0010422,P00142,6,19.45,0.2,93.36
O0010423,P00068,1,40.12,0.28,28.8864
O0010424,P00195,1,19.28,0.13,16.773600000000002
O0010424,P00050,1,20.14,0.21,15.9106
O0010424,P00078,1,19.71,0.05,18.7245
O0010424,P00060,1,26.1,0.15,22.185000000000002
O0010425,P00056,1,19.94,0.01,19.7406
O0010425,P00181,2,33.93,0.25,50.894999999999996
O0010425,P00199,1,25.46,0.07,23.677799999999998
O0010426,P00065,5,29.33,0.27,107.05449999999998
O0010426,P00154,1,19.25,0.08,17.71
O0010426,P00195,1,19.28,0.17,16.0024
O0010426,P00160,1,36.17,0.24,27.4892
O0010426,P00146,2,26.55,0.22,41.418
O0010426,P00010,3,32.34,0.08,89.25840000000001
O0010426,P00028,1,36.38,0.21,28.740200000000005
O0010427,P00078,1,19.71,0.24,14.979600000000001
O0010427,P00048,2,31.98,0.23,49.2492
O0010427,P00066,1,23.19,0.16,19.4796
O0010427,P00009,1,35.42,0.17,29.3986
O0010427,P00109,1,31.42,0.1,28.278000000000002
O0010427,P00116,3,40.95,0.16,103.194
O0010427,P00124,1,29.27,0.27,21.3671
O0010427,P00089,1,19.74,0.12,17.371199999999998
O0010428,P00044,2,29.59,0.11,52.6702
O0010428,P00164,5,28.82,0.08,132.572
O0010429,P00068,1,40.12,0.04,38.51519999999999
O0010430,P00118,2,25.74,0.16,43.243199999999995
O0010430,P00090,1,21.75,0.03,21.0975
O0010430,P00019,1,24.12,0.19,19.537200000000002
O0010431,P00135,3,38.07,0.05,108.4995
O0010431,P00029,1,30.71,0.24,23.3396
O0010432,P00107,3,41.29,0.21,97.85730000000001
O0010432,P00184,1,36.06,0.09,32.814600000000006
O0010433,P00167,2,41.68,0.06,78.35839999999999
O0010433,P00154,3,19.25,0.19,46.7775
O0010433,P00026,1,31.29,0.17,25.970699999999997
O0010433,P00174,2,29.24,0.11,52.0472
O0010433,P00115,1,23.61,0.17,19.5963
O0010433,P00041,3,29.61,0.18,72.84060000000001
O0010433,P00188,1,40.08,0.28,28.857599999999998
O0010434,P00190,2,32.57,0.07,60.5802
O0010434,P00168,1,29.23,0.09,26.599300000000003
O0010435,P00045,1,35.11,0.05,33.354499999999994
O0010435,P00053,2,33.03,0.0,66.06
O0010436,P00114,1,32.34,0.12,28.459200000000003
O0010436,P00006,1,26.46,0.13,23.0202
O0010436,P00155,2,34.92,0.03,67.7448
O0010437,P00165,2,30.74,0.15,52.257999999999996
O0010437,P00014,1,36.04,0.17,29.913199999999996
O0010438,P00076,2,23.75,0.12,41.8
O0010438,P00013,2,24.15,0.19,39.123
O0010439,P00102,3,40.58,0.1,109.566
O0010440,P00139,1,27.0,0.3,18.9
O0010440,P00091,2,29.55,0.24,44.916000000000004
O0010440,P00166,2,18.08,0.2,28.927999999999997
O0010441,P00059,1,35.5,0.02,34.79
O0010441,P00017,2,27.14,0.08,49.9376
O0010442,P00145,2,20.47,0.07,38.0742
O0010442,P00108,3,28.33,0.07,79.04069999999999
O0010443,P00111,1,39.47,0.03,38.2859
O0010443,P00182,1,23.7,0.16,19.907999999999998
O0010443,P00031,5,31.06,0.01,153.74699999999999
O0010444,P00023,3,32.1,0.26,71.262
O0010444,P00199,1,25.46,0.13,22.1502
O0010444,P00041,1,29.61,0.11,26.352899999999998
O0010444,P00121,2,33.88,0.22,52.85280000000001
O0010444,P00030,2,38.65,0.16,64.932
O0010444,P00100,4,37.43,0.05,142.23399999999998
O0010444,P00067,1,36.44,0.27,26.6012
O0010445,P00147,1,37.41,0.12,32.9208
O0010445,P00195,1,19.28,0.18,15.809600000000001
O0010445,P00002,1,38.85,0.15,33.0225
O0010446,P00167,2,41.68,0.08,76.69120000000001
O0010447,P00098,1,41.66,0.21,32.9114
O0010448,P00071,3,38.72,0.09,105.7056
O0010448,P00135,1,38.07,0.2,30.456000000000003
O0010449,P00085,1,36.47,0.3,25.528999999999996
O0010449,P00064,3,34.72,0.11,92.7024
O0010450,P00139,2,27.0,0.18,44.28
O0010450,P00013,5,24.15,0.03,117.1275
O0010451,P00123,1,22.11,0.26,16.3614
O0010451,P00192,2,39.14,0.26,57.9272
O0010451,P00097,1,31.36,0.24,23.8336
O0010452,P00189,1,18.44,0.27,13.4612
O0010452,P00004,3,19.84,0.08,54.7584
O0010452,P00189,2,18.44,0.17,30.610400000000002
O0010452,P00189,1,18.44,0.06,17.3336
O0010452,P00182,3,23.7,0.24,54.035999999999994
O0010453,P00084,1,41.01,0.05,38.9595
O0010454,P00054,1,21.56,0.29,15.307599999999999
O0010454,P00117,1,23.7,0.02,23.226
O0010454,P00076,2,23.75,0.04,45.6
O0010454,P00090,3,21.75,0.23,50.2425
O0010454,P00106,1,20.98,0.26,15.5252
O0010455,P00147,2,37.41,0.28,53.8704
O0010455,P00154,2,19.25,0.03,37.345
O0010455,P00120,1,22.97,0.24,17.4572
O0010456,P00080,1,37.94,0.25,28.455
O0010456,P00128,2,23.84,0.22,37.190400000000004
O0010457,P00172,4,20.51,0.12,72.1952
O0010457,P00016,2,41.58,0.3,58.211999999999996
