order_id,customer_id,order_date,status,payment_method,subtotal,tax,shipping,loyalty_discount,total
ORD00054049,C114573,2023-12-06 05:42:02,completed,credit_card,20.09,1.61,3.28,0.0,24.98
ORD00054050,C114573,2024-05-31 22:13:11,completed,credit_card,111.97,8.96,0.0,0.0,120.93
ORD00054051,C114573,2023-07-15 13:03:27,completed,credit_card,277.53,22.2,0.0,0.0,299.73
ORD00054052,C114574,2023-04-24 17:00:08,completed,credit_card,170.5,13.64,0.0,0.0,184.14
ORD00054053,C114574,2022-08-05 16:54:05,completed,credit_card,36.93,2.95,0.0,0.0,39.88
ORD00054054,C114575,2020-05-12 22:45:39,completed,credit_card,230.42,18.43,0.0,0.0,248.85
ORD00054055,C114575,2019-12-05 04:05:07,completed,credit_card,252.54,20.2,0.0,0.0,272.74
ORD00054056,C114575,2019-10-25 09:14:25,completed,credit_card,261.41,20.91,0.0,0.0,282.32
ORD00054057,C114575,2020-08-11 11:06:20,completed,credit_card,83.43,6.67,0.0,8.34,81.75
ORD00054058,C114576,2023-12-27 20:25:33,completed,paypal,78.78,6.3,0.0,0.0,85.08
ORD00054059,C114576,2020-04-24 11:25:49,completed,credit_card,346.21,27.7,0.0,0.0,373.91
ORD00054060,C114577,2024-11-03 22:24:32,completed,credit_card,184.49,14.76,0.0,0.0,199.25
ORD00054061,C114577,2024-02-08 08:14:59,completed,credit_card,87.02,6.96,0.0,0.0,93.98
ORD00054062,C114577,2024-03-05 18:51:38,completed,credit_card,74.33,5.95,0.0,0.0,80.28
ORD00054063,C114578,2022-09-21 08:54:35,completed,credit_card,379.91,30.39,0.0,0.0,410.3
ORD00054064,C114578,2023-03-01 19:06:30,completed,paypal,393.51,31.48,0.0,0.0,424.99
ORD00054065,C114578,2024-02-21 11:09:12,completed,credit_card,406.19,32.5,0.0,40.62,398.07
ORD00054066,C114578,2022-10-16 11:24:54,completed,bank_transfer,137.91,11.03,0.0,0.0,148.94
ORD00054067,C114579,2021-08-27 01:41:41,completed,credit_card,213.36,17.07,0.0,0.0,230.43
ORD00054068,C114579,2021-10-22 13:17:04,completed,bank_transfer,270.67,21.65,0.0,0.0,292.32
ORD00054069,C114579,2021-08-01 01:36:35,completed,credit_card,241.71,19.34,0.0,0.0,261.05
ORD00054070,C114579,2022-06-22 19:43:36,completed,credit_card,55.49,4.44,0.0,0.0,59.93
ORD00054071,C114580,2021-11-14 15:06:20,completed,credit_card,190.72,15.26,0.0,0.0,205.98
ORD00054072,C114580,2023-05-19 06:25:06,completed,credit_card,162.33,12.99,0.0,16.23,159.08
ORD00054073,C114580,2024-11-26 13:49:49,completed,credit_card,107.32,8.59,0.0,0.0,115.91
ORD00054074,C114580,2022-01-07 14:07:26,completed,credit_card,234.68,18.77,0.0,0.0,253.45
ORD00054075,C114581,2022-11-22 03:30:37,completed,credit_card,268.76,21.5,0.0,0.0,290.26
ORD00054076,C114581,2022-11-20 02:00:20,completed,credit_card,142.77,11.42,0.0,0.0,154.19
ORD00054077,C114581,2023-11-23 03:32:54,completed,credit_card,189.73,15.18,0.0,0.0,204.91
ORD00054078,C114581,2023-04-18 05:43:00,completed,credit_card,269.84,21.59,0.0,0.0,291.43
ORD00054079,C114581,2022-11-14 10:28:56,completed,credit_card,40.62,3.25,0.0,0.0,43.87
ORD00054080,C114581,2022-10-24 23:24:16,completed,paypal,71.3,5.7,0.0,0.0,77.0
ORD00054081,C114582,2024-01-17 01:43:54,completed,credit_card,345.7,27.66,0.0,0.0,373.36
ORD00054082,C114582,2023-08-09 04:16:00,completed,bank_transfer,152.5,12.2,0.0,0.0,164.7
ORD00054083,C114582,2024-12-30 05:55:17,completed,credit_card,141.55,11.32,0.0,0.0,152.87
ORD00054084,C114582,2023-10-11 05:48:11,completed,credit_card,126.99,10.16,0.0,0.0,137.15
ORD00054085,C114582,2023-08-31 08:13:55,completed,credit_card,298.75,23.9,0.0,0.0,322.65
ORD00054086,C114582,2023-07-23 03:59:04,completed,credit_card,63.3,5.06,0.0,0.0,68.36
ORD00054087,C114583,2024-07-04 18:15:53,completed,credit_card,264.9,21.19,0.0,0.0,286.09
ORD00054088,C114583,2024-11-15 21:01:11,completed,credit_card,124.33,9.95,0.0,0.0,134.28
ORD00054089,C114583,2024-03-26 01:39:58,completed,paypal,121.42,9.71,0.0,0.0,131.13
ORD00054090,C114584,2024-09-26 18:15:28,completed,credit_card,381.12,30.49,0.0,0.0,411.61
ORD00054091,C114584,2024-09-26 13:12:19,completed,credit_card,467.28,37.38,0.0,0.0,504.66
ORD00054092,C114585,2020-10-05 16:25:13,completed,credit_card,254.17,20.33,0.0,0.0,274.5
ORD00054093,C114585,2020-01-03 03:20:43,completed,paypal,206.92,16.55,0.0,0.0,223.47
ORD00054095,C114586,2020-10-06 19:10:34,completed,paypal,274.37,21.95,0.0,0.0,296.32
ORD00054096,C114586,2022-02-23 08:15:29,completed,credit_card,84.56,6.76,0.0,0.0,91.32
ORD00054097,C114587,2020-01-25 06:25:20,completed,credit_card,177.94,14.23,0.0,0.0,192.17
ORD00054098,C114587,2020-07-18 17:55:50,completed,bank_transfer,231.31,18.5,0.0,0.0,249.81
ORD00054099,C114587,2020-02-16 13:49:40,completed,credit_card,125.39,10.03,0.0,0.0,135.42
ORD00054100,C114587,2020-11-26 15:52:56,completed,credit_card,214.28,17.14,0.0,0.0,231.42
ORD00054101,C114588,2023-07-21 21:32:00,completed,credit_card,301.76,24.14,0.0,0.0,325.9
ORD00054102,C114588,2023-07-31 16:41:49,completed,credit_card,305.28,24.42,0.0,0.0,329.7
ORD00054103,C114588,2023-08-31 18:25:48,completed,credit_card,235.82,18.87,0.0,23.58,231.11
ORD00054104,C114588,2023-08-08 19:24:01,completed,credit_card,144.36,11.55,0.0,0.0,155.91
ORD00054105,C114589,2020-08-09 01:02:14,completed,bank_transfer,48.81,3.91,0.0,0.0,52.72
ORD00054106,C114589,2020-01-19 21:31:53,completed,credit_card,330.24,26.42,0.0,0.0,356.66
ORD00054107,C114589,2021-03-26 18:14:22,completed,credit_card,169.34,13.55,0.0,0.0,182.89
ORD00054108,C114589,2019-11-25 22:48:24,completed,paypal,123.43,9.87,0.0,0.0,133.3
ORD00054109,C114590,2023-06-13 03:34:30,completed,credit_card,395.97,31.68,0.0,0.0,427.65
ORD00054110,C114590,2023-08-17 11:04:29,completed,credit_card,151.51,12.12,0.0,0.0,163.63
ORD00054111,C114590,2023-03-04 08:14:34,completed,paypal,115.07,9.21,0.0,0.0,124.28
ORD00054112,C114590,2024-05-27 10:32:22,completed,credit_card,135.33,10.83,0.0,0.0,146.16
ORD00054113,C114590,2023-03-09 10:47:42,completed,credit_card,135.33,10.83,0.0,0.0,146.16
ORD00054114,C114590,2023-02-12 11:46:09,completed,paypal,274.65,21.97,0.0,0.0,296.62
ORD00054115,C114591,2023-05-15 17:06:35,completed,credit_card,277.7,22.22,0.0,0.0,299.92
ORD00054116,C114591,2023-08-15 17:09:04,completed,credit_card,293.97,23.52,0.0,0.0,317.49
ORD00054118,C114591,2023-05-13 19:07:08,completed,credit_card,350.39,28.03,0.0,0.0,378.42
ORD00054119,C114592,2022-06-06 23:44:40,completed,paypal,33.64,2.69,3.58,0.0,39.91
ORD00054120,C114592,2022-09-06 22:27:04,completed,credit_card,77.0,6.16,0.0,0.0,83.16
ORD00054121,C114592,2023-06-14 18:20:58,completed,paypal,142.1,11.37,0.0,0.0,153.47
ORD00054122,C114592,2022-09-08 20:29:30,completed,credit_card,233.91,18.71,0.0,0.0,252.62
ORD00054123,C114592,2024-02-28 17:24:57,completed,paypal,46.49,3.72,0.0,4.65,45.56
ORD00054124,C114593,2022-06-02 03:57:39,completed,credit_card,195.89,15.67,0.0,0.0,211.56
ORD00054125,C114593,2024-05-17 16:11:54,completed,credit_card,219.27,17.54,0.0,0.0,236.81
ORD00054126,C114594,2023-10-07 19:49:04,completed,credit_card,143.77,11.5,0.0,0.0,155.27
ORD00054128,C114594,2022-12-23 08:09:34,completed,credit_card,115.64,9.25,0.0,0.0,124.89
ORD00054129,C114594,2022-06-01 13:30:15,completed,bank_transfer,218.59,17.49,0.0,0.0,236.08
ORD00054130,C114594,2023-04-13 06:16:09,completed,bank_transfer,263.82,21.11,0.0,26.38,258.55
ORD00054131,C114594,2022-12-22 13:13:18,completed,credit_card,272.59,21.81,0.0,0.0,294.4
ORD00054132,C114595,2023-04-12 03:57:40,completed,credit_card,159.73,12.78,0.0,0.0,172.51
ORD00054133,C114595,2023-01-20 08:38:41,completed,paypal,377.51,30.2,0.0,0.0,407.71
ORD00054134,C114595,2023-08-21 00:16:33,completed,paypal,209.49,16.76,0.0,0.0,226.25
ORD00054135,C114596,2020-05-03 19:34:05,completed,bank_transfer,632.97,50.64,0.0,0.0,683.61
ORD00054136,C114596,2020-05-10 19:24:32,completed,paypal,110.94,8.88,0.0,0.0,119.82
ORD00054137,C114596,2020-08-04 11:18:25,completed,credit_card,117.92,9.43,0.0,0.0,127.35
ORD00054138,C114596,2018-09-30 00:55:04,completed,credit_card,121.97,9.76,0.0,0.0,131.73
ORD00054139,C114597,2023-02-28 04:03:26,completed,credit_card,111.86,8.95,0.0,0.0,120.81
ORD00054140,C114597,2021-07-01 04:16:29,completed,paypal,24.59,1.97,3.58,0.0,30.14
ORD00054142,C114598,2024-07-11 12:22:29,completed,credit_card,611.62,48.93,0.0,0.0,660.55
ORD00054144,C114598,2024-01-12 11:19:36,completed,paypal,236.54,18.92,0.0,0.0,255.46
ORD00054145,C114599,2023-11-08 13:44:24,completed,credit_card,24.66,1.97,3.28,0.0,29.91
ORD00054147,C114600,2020-10-22 09:27:52,completed,credit_card,49.97,4.0,0.0,0.0,53.97
ORD00054148,C114600,2018-10-08 12:57:46,completed,credit_card,239.28,19.14,0.0,0.0,258.42
ORD00054149,C114601,2022-03-14 07:27:13,completed,credit_card,241.81,19.35,0.0,0.0,261.16
ORD00054150,C114601,2022-09-23 04:15:08,completed,paypal,567.81,45.43,0.0,0.0,613.24
ORD00054151,C114601,2022-02-28 09:43:23,completed,credit_card,155.08,12.41,0.0,0.0,167.49
ORD00054152,C114601,2023-09-14 01:07:20,completed,credit_card,102.06,8.17,0.0,0.0,110.23
ORD00054153,C114602,2022-03-21 15:26:07,completed,paypal,115.31,9.22,0.0,0.0,124.53
ORD00054154,C114602,2021-04-22 06:09:54,completed,paypal,149.16,11.93,0.0,0.0,161.09
ORD00054155,C114603,2021-01-29 08:05:31,completed,bank_transfer,13.95,1.12,3.58,0.0,18.64
ORD00054156,C114603,2020-05-07 22:56:37,completed,bank_transfer,99.59,7.97,0.0,0.0,107.56
ORD00054157,C114603,2020-05-15 04:31:03,completed,credit_card,52.14,4.17,0.0,0.0,56.31
ORD00054158,C114603,2020-11-17 10:41:57,completed,credit_card,301.21,24.1,0.0,30.12,295.19
ORD00054160,C114604,2022-09-08 17:43:04,completed,credit_card,53.86,4.31,0.0,0.0,58.17
ORD00054161,C114604,2022-04-11 06:32:32,completed,paypal,249.32,19.95,0.0,0.0,269.27
ORD00054162,C114605,2021-08-07 14:25:24,completed,paypal,461.8,36.94,0.0,46.18,452.56
ORD00054163,C114605,2021-12-26 09:22:51,completed,credit_card,207.26,16.58,0.0,0.0,223.84
ORD00054164,C114607,2021-02-16 16:18:59,completed,credit_card,113.35,9.07,0.0,0.0,122.42
ORD00054165,C114607,2021-06-19 07:16:51,completed,paypal,246.2,19.7,0.0,0.0,265.9
ORD00054166,C114607,2021-01-24 19:48:22,completed,paypal,309.83,24.79,0.0,30.98,303.64
ORD00054167,C114607,2021-05-23 22:32:19,completed,paypal,579.84,46.39,0.0,0.0,626.23
ORD00054168,C114608,2023-03-02 08:54:13,completed,credit_card,213.79,17.1,0.0,0.0,230.89
ORD00054169,C114608,2022-08-26 22:41:18,completed,credit_card,205.17,16.41,0.0,0.0,221.58
ORD00054170,C114609,2024-02-07 11:51:53,completed,paypal,317.35,25.39,0.0,0.0,342.74
ORD00054171,C114609,2023-03-31 10:35:34,completed,credit_card,146.25,11.7,0.0,14.62,143.33
ORD00054172,C114609,2023-08-26 09:04:36,completed,credit_card,105.01,8.4,0.0,0.0,113.41
ORD00054173,C114610,2022-06-09 05:33:19,completed,credit_card,183.72,14.7,0.0,0.0,198.42
ORD00054174,C114610,2022-02-10 00:21:46,completed,credit_card,77.39,6.19,0.0,0.0,83.58
ORD00054175,C114610,2021-04-12 02:46:19,completed,credit_card,159.37,12.75,0.0,0.0,172.12
ORD00054176,C114610,2021-05-08 07:33:49,completed,paypal,79.91,6.39,0.0,7.99,78.31
ORD00054177,C114611,2020-09-26 16:41:19,completed,credit_card,57.97,4.64,0.0,0.0,62.61
ORD00054178,C114611,2024-04-19 17:00:13,completed,credit_card,311.08,24.89,0.0,0.0,335.97
ORD00054179,C114612,2023-02-16 09:11:46,completed,credit_card,342.95,27.44,0.0,0.0,370.39
ORD00054180,C114612,2021-10-01 10:53:03,completed,credit_card,69.83,5.59,0.0,0.0,75.42
ORD00054181,C114613,2023-07-27 07:24:47,completed,bank_transfer,123.4,9.87,0.0,0.0,133.27
ORD00054182,C114613,2023-11-25 16:58:22,completed,bank_transfer,109.85,8.79,0.0,0.0,118.64
ORD00054184,C114613,2023-07-30 22:31:35,completed,credit_card,343.85,27.51,0.0,0.0,371.36
ORD00054185,C114614,2020-09-29 23:30:56,completed,credit_card,204.37,16.35,0.0,20.44,200.28
ORD00054186,C114614,2022-03-07 18:48:00,completed,credit_card,569.42,45.55,0.0,0.0,614.97
ORD00054187,C114614,2020-11-08 23:38:52,completed,credit_card,97.56,7.81,0.0,0.0,105.37
ORD00054188,C114614,2021-04-11 18:35:12,completed,credit_card,193.99,15.52,0.0,0.0,209.51
ORD00054189,C114614,2021-07-17 22:43:37,completed,credit_card,192.73,15.42,0.0,0.0,208.15
ORD00054190,C114615,2022-12-16 03:12:23,completed,credit_card,466.36,37.31,0.0,0.0,503.67
ORD00054191,C114615,2022-03-11 13:53:51,completed,credit_card,137.4,10.99,0.0,13.74,134.65
ORD00054192,C114615,2021-08-01 12:50:12,completed,paypal,92.27,7.38,0.0,0.0,99.65
ORD00054193,C114616,2021-06-20 16:18:07,completed,paypal,214.38,17.15,0.0,0.0,231.53
ORD00054194,C114616,2021-06-08 13:44:02,completed,credit_card,196.92,15.75,0.0,0.0,212.67
ORD00054195,C114616,2023-11-10 10:24:34,completed,credit_card,316.16,25.29,0.0,0.0,341.45
ORD00054196,C114617,2024-05-02 16:58:40,completed,credit_card,88.23,7.06,0.0,0.0,95.29
ORD00054197,C114618,2024-10-01 14:24:36,completed,credit_card,374.18,29.93,0.0,0.0,404.11
ORD00054198,C114618,2024-10-18 10:21:11,completed,credit_card,108.99,8.72,0.0,0.0,117.71
ORD00054199,C114618,2024-10-28 04:57:14,completed,credit_card,380.75,30.46,0.0,0.0,411.21
ORD00054200,C114619,2023-05-30 20:16:08,completed,credit_card,155.52,12.44,0.0,0.0,167.96
ORD00054201,C114619,2022-10-25 17:22:02,completed,paypal,208.74,16.7,0.0,0.0,225.44
ORD00054202,C114619,2021-11-15 18:16:38,completed,credit_card,124.81,9.98,0.0,0.0,134.79
ORD00054203,C114619,2022-08-11 15:39:45,completed,credit_card,204.56,16.36,0.0,0.0,220.92
ORD00054204,C114620,2024-02-15 04:09:54,completed,credit_card,172.52,13.8,0.0,0.0,186.32
ORD00054205,C114620,2023-10-21 22:37:33,completed,bank_transfer,265.5,21.24,0.0,26.55,260.19
ORD00054206,C114620,2024-02-21 08:09:35,completed,paypal,403.11,32.25,0.0,0.0,435.36
ORD00054207,C114620,2023-09-22 22:00:16,completed,credit_card,115.35,9.23,0.0,0.0,124.58
ORD00054208,C114620,2024-01-01 05:46:17,completed,credit_card,67.79,5.42,0.0,0.0,73.21
ORD00054209,C114620,2023-10-10 23:23:08,completed,credit_card,165.14,13.21,0.0,16.52,161.83
ORD00054210,C114621,2018-02-21 05:10:20,completed,credit_card,72.82,5.83,0.0,0.0,78.65
ORD00054211,C114621,2018-08-17 10:24:32,completed,credit_card,528.23,42.26,0.0,0.0,570.49
ORD00054212,C114621,2019-04-29 16:15:48,completed,credit_card,141.2,11.3,0.0,0.0,152.5
ORD00054213,C114622,2024-09-24 16:11:03,completed,bank_transfer,87.01,6.96,0.0,0.0,93.97
ORD00054214,C114622,2024-11-23 16:00:35,completed,credit_card,65.51,5.24,0.0,0.0,70.75
ORD00054215,C114623,2021-07-20 10:58:17,completed,credit_card,82.46,6.6,0.0,0.0,89.06
ORD00054216,C114623,2018-06-20 09:23:31,completed,paypal,197.32,15.79,0.0,0.0,213.11
ORD00054217,C114623,2018-05-05 04:52:34,completed,credit_card,263.52,21.08,0.0,0.0,284.6
ORD00054218,C114623,2020-10-24 16:18:56,completed,credit_card,108.71,8.7,0.0,0.0,117.41
ORD00054219,C114624,2024-08-15 22:58:26,completed,bank_transfer,420.5,33.64,0.0,0.0,454.14
ORD00054220,C114624,2024-07-26 21:14:40,completed,paypal,237.64,19.01,0.0,0.0,256.65
ORD00054221,C114625,2022-03-07 23:45:47,completed,paypal,147.19,11.78,0.0,0.0,158.97
ORD00054222,C114625,2022-04-18 22:45:29,completed,paypal,33.73,2.7,3.58,0.0,40.01
ORD00054224,C114625,2023-05-11 10:05:25,completed,credit_card,117.9,9.43,0.0,0.0,127.33
ORD00054225,C114625,2022-08-26 12:49:50,completed,paypal,279.43,22.35,0.0,27.94,273.84
ORD00054226,C114626,2023-01-27 05:48:11,completed,paypal,83.34,6.67,0.0,8.33,81.68
ORD00054227,C114626,2023-01-25 13:08:21,completed,credit_card,256.73,20.54,0.0,0.0,277.27
ORD00054228,C114626,2022-09-12 00:37:59,completed,bank_transfer,202.71,16.22,0.0,0.0,218.93
ORD00054229,C114626,2024-12-09 11:07:31,completed,paypal,244.55,19.56,0.0,0.0,264.11
ORD00054230,C114627,2023-05-15 22:33:06,completed,credit_card,133.15,10.65,0.0,0.0,143.8
ORD00054231,C114627,2023-08-05 20:59:14,completed,credit_card,287.6,23.01,0.0,0.0,310.61
ORD00054232,C114627,2023-03-30 11:44:19,completed,credit_card,288.38,23.07,0.0,0.0,311.45
ORD00054233,C114627,2023-07-05 04:07:12,completed,credit_card,79.15,6.33,0.0,0.0,85.48
ORD00054234,C114627,2023-07-04 22:18:22,completed,credit_card,273.71,21.9,0.0,0.0,295.61
ORD00054235,C114627,2023-06-20 11:23:07,completed,paypal,360.43,28.83,0.0,0.0,389.26
ORD00054237,C114628,2022-11-04 01:59:22,completed,credit_card,84.75,6.78,0.0,0.0,91.53
ORD00054238,C114628,2023-04-23 09:27:24,completed,credit_card,26.38,2.11,3.28,2.64,29.13
ORD00054239,C114629,2022-03-25 19:42:18,completed,credit_card,275.46,22.04,0.0,0.0,297.5
ORD00054240,C114629,2023-09-02 23:04:08,completed,credit_card,141.68,11.33,0.0,0.0,153.01
ORD00054241,C114629,2022-04-07 19:13:07,completed,paypal,246.1,19.69,0.0,0.0,265.79
ORD00054242,C114629,2021-08-13 12:04:08,completed,credit_card,149.14,11.93,0.0,0.0,161.07
ORD00054243,C114630,2023-07-17 12:35:04,completed,paypal,168.12,13.45,0.0,0.0,181.57
ORD00054244,C114630,2021-02-11 07:38:05,completed,credit_card,271.57,21.73,0.0,0.0,293.3
ORD00054245,C114630,2020-09-29 16:13:12,completed,credit_card,101.49,8.12,0.0,0.0,109.61
ORD00054247,C114631,2021-07-04 15:56:10,completed,credit_card,267.32,21.39,0.0,0.0,288.71
ORD00054248,C114631,2023-07-12 21:46:50,completed,bank_transfer,290.58,23.25,0.0,0.0,313.83
ORD00054249,C114631,2022-08-20 13:43:07,completed,credit_card,85.7,6.86,0.0,0.0,92.56
ORD00054250,C114632,2024-02-19 16:00:16,completed,credit_card,155.12,12.41,0.0,0.0,167.53
ORD00054251,C114632,2023-10-31 00:29:10,completed,paypal,299.36,23.95,0.0,0.0,323.31
ORD00054252,C114632,2023-11-27 00:11:27,completed,credit_card,112.69,9.02,0.0,0.0,121.71
ORD00054254,C114633,2024-05-31 05:28:12,completed,credit_card,153.68,12.29,0.0,0.0,165.97
ORD00054255,C114633,2023-10-10 03:57:05,completed,credit_card,201.36,16.11,0.0,0.0,217.47
ORD00054256,C114633,2024-12-31 18:03:03,completed,credit_card,294.33,23.55,0.0,0.0,317.88
ORD00054257,C114633,2024-01-07 03:48:10,completed,credit_card,229.55,18.36,0.0,0.0,247.91
ORD00054258,C114633,2024-08-16 06:06:26,completed,credit_card,327.37,26.19,0.0,0.0,353.56
ORD00054260,C114634,2023-06-17 07:25:17,completed,paypal,38.49,3.08,0.0,0.0,41.57
ORD00054261,C114634,2023-07-22 14:35:47,completed,bank_transfer,320.64,25.65,0.0,0.0,346.29
ORD00054262,C114635,2020-09-10 01:46:20,completed,paypal,186.31,14.91,0.0,0.0,201.22
ORD00054263,C114635,2019-04-15 14:08:29,completed,credit_card,190.47,15.24,0.0,0.0,205.71
ORD00054264,C114635,2020-07-27 16:39:57,completed,paypal,145.58,11.65,0.0,0.0,157.23
ORD00054265,C114635,2020-08-04 22:44:30,completed,credit_card,263.1,21.05,0.0,0.0,284.15
ORD00054266,C114635,2018-09-26 22:01:11,completed,credit_card,404.16,32.33,0.0,0.0,436.49
ORD00054267,C114636,2024-01-30 04:12:18,completed,credit_card,89.0,7.12,0.0,0.0,96.12
ORD00054268,C114636,2022-11-19 09:33:32,completed,credit_card,132.66,10.61,0.0,0.0,143.27
ORD00054269,C114636,2022-12-18 04:36:50,completed,credit_card,170.25,13.62,0.0,0.0,183.87
ORD00054270,C114636,2023-09-30 07:05:31,completed,credit_card,78.38,6.27,0.0,0.0,84.65
ORD00054271,C114636,2022-11-02 10:25:58,completed,credit_card,182.96,14.64,0.0,18.3,179.3
ORD00054272,C114637,2023-12-28 18:39:47,completed,credit_card,18.07,1.45,3.28,0.0,22.8
ORD00054273,C114637,2021-12-15 19:46:18,completed,credit_card,135.22,10.82,0.0,0.0,146.04
ORD00054274,C114638,2020-12-02 15:21:36,completed,credit_card,285.14,22.81,0.0,0.0,307.95
ORD00054275,C114638,2021-05-25 16:05:14,completed,credit_card,83.14,6.65,0.0,0.0,89.79
ORD00054276,C114638,2021-03-07 17:16:48,completed,credit_card,29.73,2.38,3.58,0.0,35.69
ORD00054277,C114638,2021-05-28 12:27:39,completed,credit_card,319.96,25.6,0.0,0.0,345.56
ORD00054278,C114639,2019-04-13 00:37:52,completed,credit_card,196.27,15.7,0.0,0.0,211.97
ORD00054279,C114639,2021-05-24 23:44:49,completed,bank_transfer,283.58,22.69,0.0,0.0,306.27
ORD00054280,C114639,2019-11-21 01:25:18,completed,credit_card,309.34,24.75,0.0,0.0,334.09
ORD00054281,C114640,2024-03-31 08:04:29,completed,credit_card,298.21,23.86,0.0,29.82,292.25
ORD00054282,C114640,2024-07-02 23:42:10,completed,paypal,238.28,19.06,0.0,0.0,257.34
ORD00054283,C114640,2024-03-09 06:00:34,completed,paypal,97.41,7.79,0.0,0.0,105.2
ORD00054284,C114640,2024-04-23 06:59:24,completed,credit_card,159.14,12.73,0.0,0.0,171.87
ORD00054285,C114641,2023-01-21 00:22:34,completed,credit_card,334.27,26.74,0.0,33.43,327.58
ORD00054286,C114641,2020-11-12 20:20:00,completed,credit_card,212.73,17.02,0.0,0.0,229.75
ORD00054287,C114641,2020-10-15 22:55:23,completed,credit_card,66.44,5.32,0.0,0.0,71.76
ORD00054288,C114642,2024-05-13 16:28:03,completed,credit_card,229.22,18.34,0.0,0.0,247.56
ORD00054289,C114642,2024-09-14 16:14:42,completed,credit_card,348.93,27.91,0.0,0.0,376.84
ORD00054290,C114643,2020-01-27 17:14:42,completed,paypal,206.99,16.56,0.0,0.0,223.55
ORD00054291,C114643,2024-11-06 14:20:46,completed,credit_card,220.79,17.66,0.0,0.0,238.45
ORD00054292,C114643,2020-08-18 12:05:40,completed,credit_card,16.76,1.34,3.58,0.0,21.68
ORD00054293,C114644,2024-06-22 23:54:08,completed,credit_card,52.44,4.2,0.0,0.0,56.64
ORD00054294,C114644,2024-05-04 17:07:07,completed,credit_card,16.61,1.33,3.56,0.0,21.5
ORD00054295,C114644,2024-05-05 19:10:09,completed,credit_card,549.14,43.93,0.0,0.0,593.07
ORD00054296,C114645,2023-05-04 20:31:58,completed,paypal,305.57,24.45,0.0,0.0,330.02
ORD00054297,C114645,2021-12-23 02:27:51,completed,paypal,247.29,19.78,0.0,0.0,267.07
ORD00054298,C114646,2024-12-31 15:46:59,completed,credit_card,117.94,9.44,0.0,0.0,127.38
ORD00054299,C114646,2022-11-16 19:23:40,completed,credit_card,165.98,13.28,0.0,0.0,179.26
ORD00054300,C114646,2023-02-17 11:11:12,completed,paypal,242.19,19.38,0.0,0.0,261.57
ORD00054301,C114646,2024-12-31 16:14:08,completed,credit_card,127.32,10.19,0.0,0.0,137.51
ORD00054302,C114646,2023-04-01 08:32:39,completed,bank_transfer,158.33,12.67,0.0,0.0,171.0
ORD00054303,C114646,2024-05-29 23:01:47,completed,credit_card,86.17,6.89,0.0,0.0,93.06
ORD00054304,C114647,2018-10-31 12:16:21,completed,credit_card,200.44,16.04,0.0,20.04,196.44
ORD00054305,C114647,2020-08-04 13:22:36,completed,credit_card,129.34,10.35,0.0,0.0,139.69
ORD00054306,C114647,2019-01-26 01:09:03,completed,paypal,282.29,22.58,0.0,0.0,304.87
ORD00054307,C114647,2019-09-21 13:33:53,completed,paypal,355.12,28.41,0.0,0.0,383.53
ORD00054308,C114648,2020-01-09 03:24:47,completed,credit_card,182.29,14.58,0.0,0.0,196.87
ORD00054309,C114648,2019-03-22 01:51:41,completed,credit_card,48.87,3.91,0.0,0.0,52.78
ORD00054310,C114648,2019-03-24 08:03:49,completed,credit_card,159.65,12.77,0.0,15.97,156.45
ORD00054311,C114649,2020-05-08 07:52:09,completed,credit_card,50.92,4.07,0.0,0.0,54.99
ORD00054312,C114649,2022-08-21 03:34:40,completed,credit_card,133.21,10.66,0.0,0.0,143.87
ORD00054313,C114649,2022-01-06 04:14:51,completed,credit_card,327.18,26.17,0.0,0.0,353.35
ORD00054314,C114649,2021-04-10 17:35:03,completed,paypal,101.98,8.16,0.0,0.0,110.14
ORD00054315,C114649,2019-11-28 07:17:31,completed,credit_card,148.2,11.86,0.0,0.0,160.06
ORD00054316,C114650,2023-12-28 06:38:36,completed,credit_card,236.85,18.95,0.0,0.0,255.8
ORD00054317,C114650,2023-10-23 06:43:26,completed,credit_card,126.05,10.08,0.0,0.0,136.13
ORD00054318,C114650,2023-10-25 02:27:16,completed,paypal,175.37,14.03,0.0,0.0,189.4
ORD00054319,C114651,2022-07-19 14:07:09,completed,credit_card,167.47,13.4,0.0,0.0,180.87
ORD00054320,C114651,2022-04-22 13:45:25,completed,paypal,165.17,13.21,0.0,0.0,178.38
ORD00054321,C114651,2022-04-21 05:03:21,completed,bank_transfer,213.82,17.11,0.0,0.0,230.93
ORD00054322,C114651,2022-04-23 15:50:50,completed,paypal,275.87,22.07,0.0,0.0,297.94
ORD00054323,C114651,2023-08-15 03:27:39,completed,paypal,224.11,17.93,0.0,0.0,242.04
ORD00054324,C114652,2024-08-08 12:49:37,completed,paypal,224.49,17.96,0.0,0.0,242.45
ORD00054325,C114652,2024-05-24 02:49:35,completed,credit_card,222.45,17.8,0.0,0.0,240.25
ORD00054326,C114652,2024-05-11 10:54:20,completed,credit_card,162.19,12.97,0.0,16.22,158.94
ORD00054327,C114652,2024-06-23 12:30:26,completed,credit_card,60.35,4.83,0.0,0.0,65.18
ORD00054328,C114653,2020-10-24 04:08:28,completed,credit_card,258.32,20.67,0.0,0.0,278.99
ORD00054329,C114653,2021-02-12 23:57:14,completed,paypal,83.93,6.71,0.0,0.0,90.64
